insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.name,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
12at3wke8yawn,xriueegl3081,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:13.455592735Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3781 ms, finished with status: 'crash'",2023-02-17T15:04:13.250369397Z,projects/blidd-experiments/traces/9ce7cc9cd451283fc24e1bdccf0748ce
15mt7ooe78v81,xriueegl3081,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:09.793050461Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:09.468670362Z,projects/blidd-experiments/traces/9ce7cc9cd451283fc24e1bdccf0748ce
63ef97680004fc7d5ca23518,a7frabl49jy0,00c61b117c14e6635ca6fbd4e5c9dd72da8661ddf46ee17e269f9b6ea8228f3b318ebe693760b9fb767f2830321ed455b2c1a1e3802393acec1a,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:08.344844752Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:08.326781Z,projects/blidd-experiments/traces/9efe848f31eefd1db9add1ab90cda8e4
1ckli4ce8e9hz,a7frabl49jy0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:08.344844752Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1885 ms, finished with status: 'crash'",2023-02-17T15:04:08.228286715Z,projects/blidd-experiments/traces/9efe848f31eefd1db9add1ab90cda8e4
1m9ww8ze90uz4,a7frabl49jy0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:06.351567743Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:06.342297617Z,projects/blidd-experiments/traces/9efe848f31eefd1db9add1ab90cda8e4
63ef976500024d38383732eb,3oh7w4acy3ce,00c61b117c970861aa448adde9978a15fb58970ba737277b211641259219870daf2f9dbf88e35a209785b4d2451bdbad2c6ab233023c155e8148,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:05.464858621Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:05.150840Z,projects/blidd-experiments/traces/6a654ff6a88a337aa1b3f3eb7db9c70c
1cu1qzde8ptp1,3oh7w4acy3ce,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:05.132049531Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3601 ms, finished with status: 'crash'",2023-02-17T15:04:05.038619434Z,projects/blidd-experiments/traces/6a654ff6a88a337aa1b3f3eb7db9c70c
184mvlse64h75,3oh7w4acy3ce,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:01.468660272Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:04:01.436943316Z,projects/blidd-experiments/traces/6a654ff6a88a337aa1b3f3eb7db9c70c
63ef9760000078e87fa10a74,bj0ez5g7xi5t,00c61b117c12ebf94eed00ddad6cf1aa02532105fd262e010b679818389ac0a96cd4ca52106a7056587c6758a016caa3c545a36d786433a37a5e,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:00.198239208Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:04:00.030952Z,projects/blidd-experiments/traces/47228bd3d0f08953eb8a69c07ca95f53
1rjitcoe8yodo,bj0ez5g7xi5t,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:04:00.198239208Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3950 ms, finished with status: 'crash'",2023-02-17T15:03:59.849910903Z,projects/blidd-experiments/traces/47228bd3d0f08953eb8a69c07ca95f53
19serz9ea8lfn,bj0ez5g7xi5t,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:56.139122411Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:55.899722226Z,projects/blidd-experiments/traces/47228bd3d0f08953eb8a69c07ca95f53
63ef975a000bffa85dcb7a1b,nnxqkp0jzbse,00c61b117cc1c4ba204f9f47cc5a777226d1d8866d4e1a530fb20496ecbc7904f27a86dcc83049892276a372a86e5e9b9cefc25f7233e259ca2f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:54.865093540Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:54.786344Z,projects/blidd-experiments/traces/6b5dc15494da092d5e3a084433f39de3
1amff8de9705v,nnxqkp0jzbse,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:54.865093540Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1828 ms, finished with status: 'crash'",2023-02-17T15:03:54.689968684Z,projects/blidd-experiments/traces/6b5dc15494da092d5e3a084433f39de3
1g6bkj6e9f06o,nnxqkp0jzbse,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:52.870638465Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:52.861624919Z,projects/blidd-experiments/traces/6b5dc15494da092d5e3a084433f39de3
63ef9757000bc2cded36bb11,7zdvk82hdbw2,00c61b117cd264ac2ee42b121bbf58d0749cc14d7312bd9238223289d33174534f0732fbdba3432c5a145492cd9af5ef0e76ef9fa236a63f289a,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:51.811639460Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:51.770765Z,projects/blidd-experiments/traces/9f89fefbff2bb9bab8458c971a432dba
dbma3se629na,7zdvk82hdbw2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:51.811639460Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3836 ms, finished with status: 'crash'",2023-02-17T15:03:51.552786296Z,projects/blidd-experiments/traces/9f89fefbff2bb9bab8458c971a432dba
v306vje9bydd,7zdvk82hdbw2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:47.811677826Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:47.716376674Z,projects/blidd-experiments/traces/9f89fefbff2bb9bab8458c971a432dba
63ef97520009b2ac8c47c38e,gl1cjz4jpxdk,00c61b117c9f4c1e2704b4812b9b02ac6719fab083c54ae80bc75fe51c8944c901b6a1a5b4363b1f22c96e5cb219f9122f59cddf80dfe737,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:46.782409580Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:46.635564Z,projects/blidd-experiments/traces/b13c99935a1c72205d8bddd45c84cc45
nlgfxpeb44cu,gl1cjz4jpxdk,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:46.782409580Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1961 ms, finished with status: 'crash'",2023-02-17T15:03:46.534395331Z,projects/blidd-experiments/traces/b13c99935a1c72205d8bddd45c84cc45
ptkfgoe8zit7,gl1cjz4jpxdk,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:44.784414378Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:44.572680752Z,projects/blidd-experiments/traces/b13c99935a1c72205d8bddd45c84cc45
63ef974f0007123243010f06,167f11khgi3g,00c61b117cb9d6fcf9b992a74c03a8514c63b8e76483de2f547bd0d81c9f0e2ef791335cec48f8aa5ba8e6765fcecc569f4a3134b69caaee8775,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:43.485616973Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:43.463410Z,projects/blidd-experiments/traces/dffcb62c63597897d43556fa16ab6d40
1nds0kze9nzmk,167f11khgi3g,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:43.485616973Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3817 ms, finished with status: 'crash'",2023-02-17T15:03:43.250708538Z,projects/blidd-experiments/traces/dffcb62c63597897d43556fa16ab6d40
5kb3t9e7665p,167f11khgi3g,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:39.488480722Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:39.433657571Z,projects/blidd-experiments/traces/dffcb62c63597897d43556fa16ab6d40
63ef974a0005a09c0f49690a,5kfa9kkxak95,00c61b117c02a7ef8ecfdfe7d6f9bb91dc603f2bcd5417c7b4c143a2378e9ecfc07f50a101bf97f1628c181b58018f51ef2391def25a7d28,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:38.456562315Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:38.368796Z,projects/blidd-experiments/traces/607aca1bde7bc54702654937a01c88d8
1t7mda3e8rpop,5kfa9kkxak95,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:38.456562315Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 809 ms, finished with status: 'crash'",2023-02-17T15:03:38.249102779Z,projects/blidd-experiments/traces/607aca1bde7bc54702654937a01c88d8
iljauke8rp7k,5kfa9kkxak95,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:37.455781148Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:37.439439446Z,projects/blidd-experiments/traces/607aca1bde7bc54702654937a01c88d8
63ef97470005998316adbc9c,8rfwujk1b6s0,00c61b117c02a76d6b0588ada07c73d677595c5dab54d687cabd45a0d564937a02517ba95749366d73418f796a3b0290c4fdb32c1db7fa1f5e8f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:35.492285468Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:35.366979Z,projects/blidd-experiments/traces/5f3a175421e16c780a31f32bc9701a83
1fw0g3le957i0,8rfwujk1b6s0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:35.492285468Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3988 ms, finished with status: 'crash'",2023-02-17T15:03:35.152617808Z,projects/blidd-experiments/traces/5f3a175421e16c780a31f32bc9701a83
oz2to9e80bf8,8rfwujk1b6s0,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:31.491879656Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:31.164597059Z,projects/blidd-experiments/traces/5f3a175421e16c780a31f32bc9701a83
63ef974200010c98f49b2a87,8dtrryl2z0sl,00c61b117cd89a89d802eee2590c1f20d9c6e4bcf3357a8a5ed71711b5fdc7a8e54be94cce2ce856049d102d4d8781fdc13bc2a35bb351ce,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:30.129577792Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:30.068760Z,projects/blidd-experiments/traces/81bae0203144ef9e1d735f3955489897
1lq4owie8yhb0,8dtrryl2z0sl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:30.129577792Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 829 ms, finished with status: 'crash'",2023-02-17T15:03:29.954102040Z,projects/blidd-experiments/traces/81bae0203144ef9e1d735f3955489897
q3j3ope8f8oh,8dtrryl2z0sl,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:29.130054580Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:29.124426700Z,projects/blidd-experiments/traces/81bae0203144ef9e1d735f3955489897
63ef973e000d0297656c4dc4,0xqcd0xg8f59,00c61b117c6a2be0e005ccdf0136b168616a637da4a196fbb8211498c25c8aa0820d7794562adb25656d2cec77ecdb60bcda1400232dc64a0ad4,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:27.167180722Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:26.852631Z,projects/blidd-experiments/traces/7268539ff9a680f4407801e7c0646ee7
19i7g00e4z8ds,0xqcd0xg8f59,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:26.833396572Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3671 ms, finished with status: 'crash'",2023-02-17T15:03:26.601362650Z,projects/blidd-experiments/traces/7268539ff9a680f4407801e7c0646ee7
11qht4ve8u8am,0xqcd0xg8f59,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:23.168791996Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:22.930326344Z,projects/blidd-experiments/traces/7268539ff9a680f4407801e7c0646ee7
63ef9739000c7191759e5182,e049flbj4dlz,00c61b117c115740f39815cc0a6fedebdda4b57c943ed9f7b3ea5000d88f7be9039d0c9c250b67f553fb453d5dfacf0a746b02e0c0e5a8377cc7,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:21.834869961Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:21.815505Z,projects/blidd-experiments/traces/5060fbdb8afa04b222771b431931c720
14ivrlieb0uns,e049flbj4dlz,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:21.834869961Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2344 ms, finished with status: 'crash'",2023-02-17T15:03:21.708719998Z,projects/blidd-experiments/traces/5060fbdb8afa04b222771b431931c720
19891nse92gmo,e049flbj4dlz,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:19.505156634Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:19.364264228Z,projects/blidd-experiments/traces/5060fbdb8afa04b222771b431931c720
63ef9736000394c8af144a52,uin50jqml6lj,00c61b117c31a2131fb83a0dc24c95bab913f78e55d90c95d84661d2e59fe496e8f3bc866f6fd455af2c776b28b08557c695d05a2a2501f974a3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:18.505079778Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:18.234696Z,projects/blidd-experiments/traces/a33a8b0f4dcc8a55b8bd816db138bcb2
mr9r11e9ivot,uin50jqml6lj,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:18.173399346Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3641 ms, finished with status: 'crash'",2023-02-17T15:03:18.053557061Z,projects/blidd-experiments/traces/a33a8b0f4dcc8a55b8bd816db138bcb2
xku9u8e7s8e2,uin50jqml6lj,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:14.511033603Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:14.411611776Z,projects/blidd-experiments/traces/a33a8b0f4dcc8a55b8bd816db138bcb2
63ef973100043ea754a5bb46,pgkt2l1jmdrw,00c61b117cd940e02aeb86bcbae869f2b47f1d66593e326e67473cb080cd577314086c569cd76c00ed04622259b78aacaf6833feef2fc58d,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:13.418503651Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:13.278183Z,projects/blidd-experiments/traces/78c30811a8189d4cd41555fda40a954f
1wjmhyqe5slkx,pgkt2l1jmdrw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:13.418503651Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1064 ms, finished with status: 'crash'",2023-02-17T15:03:13.145964640Z,projects/blidd-experiments/traces/78c30811a8189d4cd41555fda40a954f
bxpng3e68mhc,pgkt2l1jmdrw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:12.088249199Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:03:12.081498742Z,projects/blidd-experiments/traces/78c30811a8189d4cd41555fda40a954f
63ef972d0005db9b610c93ed,dahqzodyt97s,00c61b117c3836663f9de092a542b402158d526b64c832c5106da88ab7e3401efc201065d194d0845a9d48433cae7aa4e178459b1ada83bdf4c7,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:03:09.515638085Z,,v1preferrest,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:32:11",2023-02-17T15:03:09.383899Z,projects/blidd-experiments/traces/41b21a72426a62effac128c2ac6e5a96
