insertId,labels.execution_id,labels.instance_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authenticationInfo.principalSubject,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.dockerRegistry,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger.securityLevel,"protoPayload.request.function.labels.""deployment-tool""","protoPayload.request.function.labels.""firebase-functions-hash""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.sourceUploadUrl,protoPayload.request.location,protoPayload.request.policy.bindings,protoPayload.request.policy.etag,protoPayload.request.resource,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.bindings,protoPayload.response.etag,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
op1nn7edevqy,3r86ybvcs99i,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:24.328079719Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:24.322558028Z,projects/blidd-experiments/traces/2765126b263440b370089955a2463618
63efa1c70003a77a88658424,tx6xtwmw8ary,00c61b117c0632b2ef83124d9ff4f707ab59df245f7c28d5e675cfa6cafedd9f893f32ee3cb1f708cd9be9f37f4e140210fa4fd9034992fa1b7a,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:23.381252455Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:23.239482Z,projects/blidd-experiments/traces/ecae65c50e1587b38224e9f3b4edfa43
1xdkgtyedsjoj,tx6xtwmw8ary,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:23.046885237Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2607 ms, finished with status: 'crash'",2023-02-17T15:48:22.963022152Z,projects/blidd-experiments/traces/ecae65c50e1587b38224e9f3b4edfa43
1fm4r4qebinaa,tx6xtwmw8ary,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:20.379747889Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:20.355925965Z,projects/blidd-experiments/traces/ecae65c50e1587b38224e9f3b4edfa43
63efa1c30003a621cb2176c5,ld516dpu2csq,00c61b117c92f470a1b857ffcc0d24e875cb6b03cb927ed01c9310684e13ba1dba4fab915a05a9fc1b79216eb15bfae6641471535edda0224f,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:19.309017200Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:19.239137Z,projects/blidd-experiments/traces/84b2cce6bda756c085b0ed88e6bc70dd
1kw0dauedn8yv,ld516dpu2csq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:19.309017200Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 565 ms, finished with status: 'crash'",2023-02-17T15:48:19.125020734Z,projects/blidd-experiments/traces/84b2cce6bda756c085b0ed88e6bc70dd
qngneveb4h28,ld516dpu2csq,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:18.644640969Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:18.559917374Z,projects/blidd-experiments/traces/84b2cce6bda756c085b0ed88e6bc70dd
63efa1c00009a0c82bf71a38,zercn4zzxgng,00c61b117c49240d1ae34846dd0847c7484709b6931a114f5e6b8d1a0bcbf0406ad28dbe440ca14bb584a1959a58bfc592e4ac08306fcc2e31b3,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:16.722752956Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:16.630984Z,projects/blidd-experiments/traces/91f185046d4a43d05ab914299d23c83d
13oe2ameg7z2x,zercn4zzxgng,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:16.722752956Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2229 ms, finished with status: 'crash'",2023-02-17T15:48:16.464640297Z,projects/blidd-experiments/traces/91f185046d4a43d05ab914299d23c83d
1v5b6qme9gbd2,zercn4zzxgng,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:14.387914096Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:14.235313012Z,projects/blidd-experiments/traces/91f185046d4a43d05ab914299d23c83d
63efa1bd000226a82f65bf2e,gbhh8ivhy7g4,00c61b117c7926f14ef3f90ff7afdc534378c2e65c3b7d7f87bf43f1df9eb34b79c82660805219d1c06c12e3db5b977e78a7b3f779bc81f915,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:13.308792311Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:13.140968Z,projects/blidd-experiments/traces/3c619fc582549370d70fd9adc2663856
9ppoz3ead3zm,gbhh8ivhy7g4,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:13.308792311Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1456 ms, finished with status: 'crash'",2023-02-17T15:48:13.049560476Z,projects/blidd-experiments/traces/3c619fc582549370d70fd9adc2663856
zj0lq4ea25x4,gbhh8ivhy7g4,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:11.648042264Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:11.592780488Z,projects/blidd-experiments/traces/3c619fc582549370d70fd9adc2663856
63efa1ba0009b058c0e21ec2,fvijgwnnsyr6,00c61b117c211a0a01d370589002db4e36d33bf47454b36ee14e8c7cca49753f4bb05cae90df8d110ab76972e44bdb7f04ee40180dcda9f6fbfd,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:10.727608844Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:10.634968Z,projects/blidd-experiments/traces/b9e3ffbb17a39aa50f9e6b009aca966d
6o4udieclr9a,fvijgwnnsyr6,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:10.389879617Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2055 ms, finished with status: 'crash'",2023-02-17T15:48:10.375005116Z,projects/blidd-experiments/traces/b9e3ffbb17a39aa50f9e6b009aca966d
vn2b74eet6lc,fvijgwnnsyr6,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:08.394577413Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:08.319990361Z,projects/blidd-experiments/traces/b9e3ffbb17a39aa50f9e6b009aca966d
63efa1b70003de2f071711a0,p5z7422ayabn,00c61b117c0fefd0091559a411411d06cf91b49e6e49e2afd6d7b9251211fc8cb744da60b9212084da69a503789adbbb0ba1cc511c6dfe89bf,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:07.317167551Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:07.253487Z,projects/blidd-experiments/traces/9371cc50e0c327ef4b0bae0ec1821bd8
1i4e76weg9657,p5z7422ayabn,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:07.317167551Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 505 ms, finished with status: 'crash'",2023-02-17T15:48:07.152343614Z,projects/blidd-experiments/traces/9371cc50e0c327ef4b0bae0ec1821bd8
ldn1i2efbu96,p5z7422ayabn,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:06.654635426Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:06.646947488Z,projects/blidd-experiments/traces/9371cc50e0c327ef4b0bae0ec1821bd8
63efa1b40009b5714c4d8d28,hllt9ajwxqqc,00c61b117cd51a3ce07ca3fc89ac8140c79aae0133f9627430649bfe4e1eb623f8dc6564dbf2b101f4da91b97feb62b03f2bf636e98375814d21,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:04.729983996Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:04.636273Z,projects/blidd-experiments/traces/b2f3d6262ddbc1322a99dce2b53ad97f
1lpt4qaea01gt,hllt9ajwxqqc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:04.729983996Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2373 ms, finished with status: 'crash'",2023-02-17T15:48:04.458773092Z,projects/blidd-experiments/traces/b2f3d6262ddbc1322a99dce2b53ad97f
1uvppaweapebl,hllt9ajwxqqc,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:02.399209341Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:02.085626861Z,projects/blidd-experiments/traces/b2f3d6262ddbc1322a99dce2b53ad97f
63efa1b0000f27f499c00749,emdzwr1v8qcw,00c61b117ce6913cedc56bbed57dac914d2ada768db77dc1375f46119310ba7770162f78c22f47967543894148fe6cf6e436cf252ebaa0c425aa,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:01.011997193Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:48:00.993268Z,projects/blidd-experiments/traces/d13d60d4d65aa3181d313d30edba2cad
nbfs12ecxsb9,emdzwr1v8qcw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:01.011997193Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 847 ms, finished with status: 'crash'",2023-02-17T15:48:00.856523067Z,projects/blidd-experiments/traces/d13d60d4d65aa3181d313d30edba2cad
14sw29yeczda9,emdzwr1v8qcw,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:48:00.023249167Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:48:00.008825638Z,projects/blidd-experiments/traces/d13d60d4d65aa3181d313d30edba2cad
63efa1ad0006a6e855217735,yspdwkcmva30,00c61b117c4337863fda938678077aa4b9d1ca38fbc4c50a6004a109eba71c298fbc4a1e9ff322a41f64c810816f7498de4ff49130f5f2c9b063,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:57.735141713Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:57.435944Z,projects/blidd-experiments/traces/c0141641200b0137194438d794bac7d3
1d4cnhoee08cl,yspdwkcmva30,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:57.402659974Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2252 ms, finished with status: 'crash'",2023-02-17T15:47:57.259484561Z,projects/blidd-experiments/traces/c0141641200b0137194438d794bac7d3
19sb222ebgxu8,yspdwkcmva30,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:55.071168704Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:55.006843106Z,projects/blidd-experiments/traces/c0141641200b0137194438d794bac7d3
63efa1a9000e4149502b9c05,1r2m37x9cn87,00c61b117cdb10dc67101e2569d01d14da6b8f0d42ee78e72d1623689e89cd324f9d3568ba3e2d51349af023e83df03008a6e7b40f6b1ae619fd,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:54.241604164Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:53.934217Z,projects/blidd-experiments/traces/eda4a8b97c3b0bfd42e994e04fa25b68
1q5wgr5ed8n5q,1r2m37x9cn87,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:53.907252677Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 1592 ms, finished with status: 'crash'",2023-02-17T15:47:53.828839805Z,projects/blidd-experiments/traces/eda4a8b97c3b0bfd42e994e04fa25b68
1a2hgcoeg2wyb,1r2m37x9cn87,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:52.241766366Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:52.235843076Z,projects/blidd-experiments/traces/eda4a8b97c3b0bfd42e994e04fa25b68
63efa1a7000cc51e1dd7e311,tb7q08m35mkg,00c61b117ca4a1322d425d821722e9be9b140a856f3cbd3595eaf539a6317a99ee0c7e99472b0586448811b587c31491617841989dc0673e97c2,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:52.074900687Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:51.836894Z,projects/blidd-experiments/traces/acda1fcbf86293b25fa0061de63b4a21
1170036edf7d5,tb7q08m35mkg,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:51.083342460Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 2367 ms, finished with status: 'crash'",2023-02-17T15:47:50.966382989Z,projects/blidd-experiments/traces/acda1fcbf86293b25fa0061de63b4a21
820do5ed8ma4,tb7q08m35mkg,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:48.744188732Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:48.598933451Z,projects/blidd-experiments/traces/acda1fcbf86293b25fa0061de63b4a21
63efa1a3000844b94ac72949,pqsvvjjmkeh2,00c61b117c01f167e17e681178847dd279e72ce5163266f9f2991bc118bb7fdd078cddf3075684dd2d1ead2fd0c640fdfca738761504fe85fc,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:47.620138006Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:47.541881Z,projects/blidd-experiments/traces/264a07848af77940e23488dc6f988ce0
aiztrebfgpm,pqsvvjjmkeh2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:47.620138006Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 561 ms, finished with status: 'crash'",2023-02-17T15:47:47.438281496Z,projects/blidd-experiments/traces/264a07848af77940e23488dc6f988ce0
svbpt4eeml21,pqsvvjjmkeh2,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:46.951747781Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:46.877158646Z,projects/blidd-experiments/traces/264a07848af77940e23488dc6f988ce0
63efa1a0000d3d1a6cf6d6f4,vgivo610o6uv,00c61b117c530e63dec3d157a48ba273a138d153d45c4f5b9ee383836bc3939d5b0dc368cadb7c949fa93afcebc621a58ac6cff8b4d6f9c9f6,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:44.955563954Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:44.867610Z,projects/blidd-experiments/traces/8da6e4c26e9c6505420fab3d1f217f39
9ppoz3eabi3v,vgivo610o6uv,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:44.955563954Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 554 ms, finished with status: 'crash'",2023-02-17T15:47:44.764771338Z,projects/blidd-experiments/traces/8da6e4c26e9c6505420fab3d1f217f39
1gpwwu9egkkix,vgivo610o6uv,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:44.291125699Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:44.210112733Z,projects/blidd-experiments/traces/8da6e4c26e9c6505420fab3d1f217f39
63efa19e0000b11d0a03a3ca,fizgzjis2g1o,00c61b117c2686d9040e5b52764d96f7dca6f8fb2bdef9bbf8c584ebc501301f6b2c642a94dcea9beac8176454101b697b1ca838a8d13b0f76,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:42.290120622Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:42.045341Z,projects/blidd-experiments/traces/10c319f79e23dd1e62371d77fc8bb560
zssit9ehx1hl,fizgzjis2g1o,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:41.956567414Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 526 ms, finished with status: 'crash'",2023-02-17T15:47:41.946916991Z,projects/blidd-experiments/traces/10c319f79e23dd1e62371d77fc8bb560
pt7qbueb20a6,fizgzjis2g1o,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:41.624854564Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,Function execution started,2023-02-17T15:47:41.420333907Z,projects/blidd-experiments/traces/10c319f79e23dd1e62371d77fc8bb560
63efa19b00064336a23ce7a1,hsvelhzga2lb,00c61b117c68a1b3e629b0b5bba52f50840fe73a2a0d3d314e486b1cba5603834c8c586aa6712cd2d5243bebba3659641f2f17fc7b9b9a1465,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:39.632736884Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:43:11",2023-02-17T15:47:39.410422Z,projects/blidd-experiments/traces/7d7517d5c9de11047b03940885f04eb9
1xz4z4ebkjam,hsvelhzga2lb,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-17T15:47:39.632736884Z,,v1preferresttrue,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 645 ms, finished with status: 'crash'",2023-02-17T15:47:39.297938851Z,projects/blidd-experiments/traces/7d7517d5c9de11047b03940885f04eb9
